word,frequency,rank
safety,10,1392
maiden,10,1393
naturally,10,1394
meeting,10,1395
hurry,10,1396
inspected,10,1397
draw,10,1398
butter,10,1399
c,10,1400
repeated,10,1401
showing,10,1402
tons,10,1403
master,10,1404
english,10,1405
eighteen,10,1406
washed,10,1407
build,10,1408
bells,10,1409
support,10,1410
ventured,10,1411
bearing,10,1412
lord,10,1413
burst,10,1414
drifting,10,1415
touched,10,1416
dress,10,1417
debt,10,1418
breakfast,10,1419
entire,10,1420
silver,10,1421
drive,10,1422
phrase,10,1423
nation,10,1424
method,10,1425
peculiarly,9,1426
occasional,9,1427
alongside,9,1428
annually,9,1429
mass,9,1430
satisfied,9,1431
tender,9,1432
cents,9,1433
snags,9,1434
hogs,9,1435
buildings,9,1436
engine,9,1437
matches,9,1438
distinguished,9,1439
mates,9,1440
stayed,9,1441
picked,9,1442
marvelous,9,1443
pick,9,1444
market,9,1445
conspicuous,9,1446
fort,9,1447
road,9,1448
considered,9,1449
gamblers,9,1450
trips,9,1451
fourteen,9,1452
satisfaction,9,1453
reader,9,1454
consequence,9,1455
suspected,9,1456
sold,9,1457
resolved,9,1458
suspicion,9,1459
scott,9,1460
odd,9,1461
lem,9,1462
nevertheless,9,1463
worse,9,1464
knowing,9,1465
member,9,1466
sorry,9,1467
sand,9,1468
yell,9,1469
bit,9,1470
yesterday,9,1471
dreadful,9,1472
blackness,9,1473
victim,9,1474
helena,9,1475
directed,9,1476
clothed,9,1477
waited,9,1478
packet,9,1479
somewhat,9,1480
citizen,9,1481
guard,9,1482
discharge,9,1483
removed,9,1484
clerks,9,1485
jump,9,1486
tall,9,1487
grow,9,1488
dreams,9,1489
rail,9,1490
parents,9,1491
knowledge,9,1492
statement,9,1493
wandered,9,1494
post,9,1495
wounded,9,1496
term,9,1497
twice,9,1498
genuine,9,1499
effects,9,1500
meant,9,1501
possession,9,1502
shaking,9,1503
benefit,9,1504
eclipse,9,1505
eat,9,1506
berth,9,1507
advanced,9,1508
advance,9,1509
boss,9,1510
besides,9,1511
glanced,9,1512
ease,9,1513
rang,9,1514
x,9,1515
ships,9,1516
plainly,9,1517
sacred,9,1518
sorts,9,1519
apart,9,1520
heels,9,1521
train,9,1522
listened,9,1523
whistle,9,1524
profit,9,1525
covered,9,1526
importance,9,1527
listen,9,1528
arrive,9,1529
search,9,1530
fault,9,1531
cases,9,1532
courage,9,1533
seized,9,1534
lumber,9,1535
cape,9,1536
privilege,9,1537
widow,9,1538
escape,9,1539
useless,9,1540
daily,9,1541
growth,9,1542
sentiment,9,1543
doesn,9,1544
excellent,9,1545
harm,9,1546
recent,9,1547
crews,9,1548
fellows,9,1549
ball,9,1550
cargo,9,1551
lynch,9,1552
luck,9,1553
creature,9,1554
stuck,9,1555
mills,9,1556
astonishing,9,1557
literary,9,1558
mill,9,1559
evidence,9,1560
remembered,9,1561
fleet,9,1562
atmosphere,9,1563
secret,9,1564
proper,9,1565
failed,9,1566
loss,9,1567
teeth,9,1568
principal,9,1569
singing,9,1570
hannibal,9,1571
flying,9,1572
burned,9,1573
simple,9,1574
fog,9,1575
application,9,1576
minneapolis,9,1577
falling,9,1578
variety,9,1579
windows,9,1580
calm,9,1581
manito,9,1582
correspondent,9,1583
mainly,9,1584
proposed,9,1585
faced,9,1586
foolish,9,1587
appears,9,1588
stove,9,1589
baby,9,1590
