word,frequency,rank
severe,8,1422
recollections,8,1423
difficulty,8,1424
strongly,8,1425
openly,8,1426
thrown,8,1427
shocked,8,1428
taught,8,1429
addition,8,1430
deny,8,1431
dined,8,1432
warmth,8,1433
fun,8,1434
persuasion,8,1435
acknowledge,8,1436
insist,8,1437
certainty,8,1438
sound,8,1439
uneasy,8,1440
arrangement,8,1441
st,8,1442
suit,7,1443
makes,7,1444
treated,7,1445
parting,7,1446
source,7,1447
describe,7,1448
hopeless,7,1449
third,7,1450
desirous,7,1451
finally,7,1452
circle,7,1453
deserved,7,1454
description,7,1455
habit,7,1456
civilities,7,1457
roused,7,1458
falsehood,7,1459
direct,7,1460
provided,7,1461
directions,7,1462
schemes,7,1463
coffee,7,1464
instance,7,1465
sixteen,7,1466
disapprobation,7,1467
remarkable,7,1468
commission,7,1469
pretend,7,1470
extent,7,1471
discourse,7,1472
discovered,7,1473
discovery,7,1474
expectations,7,1475
expose,7,1476
affairs,7,1477
clever,7,1478
waited,7,1479
humoured,7,1480
spare,7,1481
rose,7,1482
reserved,7,1483
command,7,1484
parents,7,1485
wanting,7,1486
intending,7,1487
afford,7,1488
fault,7,1489
sweet,7,1490
inform,7,1491
reserve,7,1492
supply,7,1493
fast,7,1494
differently,7,1495
fashion,7,1496
support,7,1497
mamma,7,1498
blushed,7,1499
fancied,7,1500
families,7,1501
settle,7,1502
drink,7,1503
chuses,7,1504
variety,7,1505
welcomed,7,1506
getting,7,1507
united,7,1508
seeking,7,1509
quiet,7,1510
entertained,7,1511
service,7,1512
staid,7,1513
judged,7,1514
game,7,1515
thanked,7,1516
raptures,7,1517
condescension,7,1518
alteration,7,1519
enquiry,7,1520
quest,7,1521
refusing,7,1522
resolving,7,1523
arise,7,1524
friendly,7,1525
dwelling,7,1526
worst,7,1527
twelvemonth,7,1528
refusal,7,1529
free,7,1530
concealed,7,1531
improbable,7,1532
weak,7,1533
glance,7,1534
enquired,7,1535
study,7,1536
selfish,7,1537
cards,7,1538
teazing,7,1539
cared,7,1540
telling,7,1541
assist,7,1542
endeavours,7,1543
guard,7,1544
satisfactory,7,1545
woods,7,1546
profession,7,1547
hands,7,1548
temptation,7,1549
mentioning,7,1550
tempted,7,1551
enquire,7,1552
ventured,7,1553
carriages,7,1554
contained,7,1555
embarrassed,7,1556
merit,7,1557
removal,7,1558
rejoice,7,1559
uneasiness,7,1560
eligible,7,1561
conjecture,7,1562
gown,7,1563
congratulate,7,1564
kindly,7,1565
spot,7,1566
altered,7,1567
inn,7,1568
proof,7,1569
flattered,7,1570
trusted,7,1571
unreasonable,7,1572
deep,7,1573
objects,7,1574
watched,7,1575
rising,7,1576
truly,7,1577
approbation,7,1578
peace,7,1579
bell,7,1580
sex,7,1581
dreaded,7,1582
succeeded,7,1583
cheerful,7,1584
liberty,7,1585
impression,7,1586
approach,7,1587
re,7,1588
order,7,1589
cheerfulness,7,1590
hold,7,1591
resemblance,7,1592
orders,7,1593
companions,7,1594
renewal,7,1595
represented,7,1596
bestow,7,1597
established,7,1598
honourable,7,1599
domestic,7,1600
patroness,7,1601
complexion,7,1602
completely,7,1603
charles,7,1604
esteemed,7,1605
dependence,7,1606
fire,7,1607
occasional,6,1608
clock,6,1609
agitation,6,1610
recovered,6,1611
distressing,6,1612
cases,6,1613
expence,6,1614
amused,6,1615
engaging,6,1616
choose,6,1617
alluded,6,1618
employment,6,1619
useful,6,1620
impertinent,6,1621
breeding,6,1622
utter,6,1623
useless,6,1624
inconvenience,6,1625
occupied,6,1626
professions,6,1627
error,6,1628
office,6,1629
chair,6,1630
earliest,6,1631
takes,6,1632
louisa,6,1633
distinguished,6,1634
christmas,6,1635
bye,6,1636
establishment,6,1637
recover,6,1638
improved,6,1639
tables,6,1640
oblige,6,1641
violently,6,1642
claims,6,1643
t,6,1644
charm,6,1645
separate,6,1646
